STATISTIC,STATISTIC Label,TLIST(A1),Year,C03898V04649,Local Electoral Area,UNIT,VALUE,Local Electoral Area,
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3ef4-13a3-e055-999440000001,"Cork City North East, Cork City",%,3.4,Cork City North East, Cork City
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3ef4-13a3-e055-999990000001,"Cork City South East, Cork City",%,1.5,Cork City South East, Cork City
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3ef4-13a3-e055-000001100001,"Cork City South Central, Cork City",%,2.9,Cork City South Central, Cork City
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3ef4-13a3-e055-000012000001,"Cork City South West, Cork City",%,1.3,Cork City South West, Cork City
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3f43-13a3-e055-000000000001,"Glenties, Donegal",%,0.8,Glenties, Donegal
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3f44-13a3-e055-000000000001,"Milford, Donegal",%,1.1,Milford, Donegal
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3f45-13a3-e055-000000000001,"Carndonagh, Donegal",%,1.8,Carndonagh, Donegal
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3f46-13a3-e055-000000000001,"Buncrana, Donegal",%,2.4,Buncrana, Donegal
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3f47-13a3-e055-000000000001,"Donegal, Donegal",%,1.5,Donegal, Donegal
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3ef4-13a3-e055-700012002301,"Letterkenny, Donegal",%,5,Letterkenny, Donegal
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3ef4-13a3-e055-075000000001,"Lifford-Stranorlar, Donegal",%,2.3,Lifford-Stranorlar, Donegal
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3f48-13a3-e055-000000000001,"Conamara North, Galway County",%,1.2,Conamara North, Galway County
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3f49-13a3-e055-000000000001,"Tuam, Galway County",%,2,Tuam, Galway County
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3f4a-13a3-e055-000000000001,"Ballinasloe, Galway County",%,1.2,Ballinasloe, Galway County
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3f4b-13a3-e055-000000000001,"Loughrea, Galway County",%,1.8,Loughrea, Galway County
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3f4c-13a3-e055-000000000001,"Athenry-Oranmore, Galway County",%,1.6,Athenry-Oranmore, Galway County
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3ef4-13a3-e055-999330000001,"Gort-Kinvara, Galway County",%,1.2,Gort-Kinvara, Galway County
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3ef4-13a3-e055-994560000001,"Conamara South, Galway County",%,1.2,Conamara South, Galway County
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3f4d-13a3-e055-000000000001,"Galway City West, Galway City",%,2.9,Galway City West, Galway City
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3f69-13a3-e055-000000000001,"Galway City Central, Galway City",%,2.2,Galway City Central, Galway City
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3f6a-13a3-e055-000000000001,"Galway City East, Galway City",%,5,Galway City East, Galway City
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3f6b-13a3-e055-000000000001,"Listowel, Kerry",%,0.9,Listowel, Kerry
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3f6c-13a3-e055-000000000001,"Castleisland, Kerry",%,0.8,Castleisland, Kerry
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3f6d-13a3-e055-000000000001,"Killarney, Kerry",%,1.2,Killarney, Kerry
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3f6e-13a3-e055-000000000001,"Kenmare, Kerry",%,0.5,Kenmare, Kerry
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3ef4-13a3-e055-883360000001,"Corca Dhuibhne, Kerry",%,0.6,Corca Dhuibhne, Kerry
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3ef4-13a3-e055-000005600001,"Tralee, Kerry",%,2.9,Tralee, Kerry
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3f6f-13a3-e055-000000000001,"Maynooth, Kildare",%,1.6,Maynooth, Kildare
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3f70-13a3-e055-000000000001,"Celbridge, Kildare",%,1.8,Celbridge, Kildare
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3f71-13a3-e055-000000000001,"Naas, Kildare",%,2,Naas, Kildare
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3f72-13a3-e055-000000000001,"Athy, Kildare",%,3.5,Athy, Kildare
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3f73-13a3-e055-000000000001,"Kildare, Kildare",%,3.7,Kildare, Kildare
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3ef4-13a3-e055-999880000001,"Clane, Kildare",%,1.7,Clane, Kildare
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3ef4-13a3-e055-994510000001,"Leixlip, Kildare",%,1.2,Leixlip, Kildare
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3ef4-13a3-e055-777770000001,"Newbridge, Kildare",%,3,Newbridge, Kildare
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3f74-13a3-e055-000000000001,"Castlecomer, Kilkenny",%,1.7,Castlecomer, Kilkenny
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3f75-13a3-e055-000000000001,"Kilkenny, Kilkenny",%,3.6,Kilkenny, Kilkenny
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3f76-13a3-e055-000000000001,"Piltown, Kilkenny",%,1.9,Piltown, Kilkenny
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2018,2018,2ae19629-3f77-13a3-e055-000000000001,"Callan-Thomastown, Kilkenny",%,1.8,Callan-Thomastown, Kilkenny
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3eff-13a3-e055-000000000001,"Borris-In-Ossory-Mountmellick, Laois",%,2,Borris-In-Ossory-Mountmellick, Laois
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f00-13a3-e055-000000000001,"Portlaoise, Laois",%,3.9,Portlaoise, Laois
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f01-13a3-e055-000000000001,"Graiguecullen -Portarlington, Laois",%,1.7,Graiguecullen -Portarlington, Laois
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f02-13a3-e055-000000000001,"Carlow, Carlow",%,5.2,Carlow, Carlow
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f03-13a3-e055-000000000001,"Tullow, Carlow",%,1.6,Tullow, Carlow
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3ef4-13a3-e055-553330000001,"Muinebeag, Carlow",%,1.1,Muinebeag, Carlow
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f04-13a3-e055-000000000001,"Manorhamilton, Leitrim",%,1.3,Manorhamilton, Leitrim
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f05-13a3-e055-000000000001,"Ballinamore, Leitrim",%,1.4,Ballinamore, Leitrim
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f06-13a3-e055-000000000001,"Carrick-On-Shannon, Leitrim",%,2,Carrick-On-Shannon, Leitrim
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f07-13a3-e055-000000000001,"Newcastle West, Limerick",%,1.9,Newcastle West, Limerick
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f08-13a3-e055-000000000001,"Adare-Rathkeale, Limerick",%,1.2,Adare-Rathkeale, Limerick
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f09-13a3-e055-000000000001,"Cappamore-Kilmallock, Limerick",%,1.9,Cappamore-Kilmallock, Limerick
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f0a-13a3-e055-000000000001,"Limerick City West, Limerick",%,5,Limerick City West, Limerick
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f0b-13a3-e055-000000000001,"Limerick City North, Limerick",%,3.6,Limerick City North, Limerick
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f0c-13a3-e055-000000000001,"Limerick City East, Limerick",%,1.9,Limerick City East, Limerick
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f0d-13a3-e055-000000000001,"Granard, Longford",%,0.7,Granard, Longford
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f0e-13a3-e055-000000000001,"Ballymahon, Longford",%,1.6,Ballymahon, Longford
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f0f-13a3-e055-000000000001,"Longford, Longford",%,2.5,Longford, Longford
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f10-13a3-e055-000000000001,"Dundalk-Carlingford, Louth",%,5.6,Dundalk-Carlingford, Louth
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f11-13a3-e055-000000000001,"Dundalk South, Louth",%,6.9,Dundalk South, Louth
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f12-13a3-e055-000000000001,"Ardee, Louth",%,3.2,Ardee, Louth
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f13-13a3-e055-000000000001,"Drogheda Rural, Louth",%,3.3,Drogheda Rural, Louth
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3ef4-13a3-e055-997550000001,"Drogheda Urban, Louth",%,7.4,Drogheda Urban, Louth
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f14-13a3-e055-000000000001,"Ballina, Mayo",%,2.4,Ballina, Mayo
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f15-13a3-e055-000000000001,"Claremorris, Mayo",%,1.6,Claremorris, Mayo
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f16-13a3-e055-000000000001,"Castlebar, Mayo",%,3.3,Castlebar, Mayo
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f17-13a3-e055-000000000001,"Belmullet, Mayo",%,1.1,Belmullet, Mayo
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3ef4-13a3-e055-111110000001,"Westport, Mayo",%,1.2,Westport, Mayo
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3ef4-13a3-e055-999110000001,"Swinford, Mayo",%,1.6,Swinford, Mayo
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f18-13a3-e055-000000000001,"Kells, Meath",%,2.9,Kells, Meath
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f19-13a3-e055-000000000001,"Laytown-Bettystown, Meath",%,3.1,Laytown-Bettystown, Meath
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f1a-13a3-e055-000000000001,"Ashbourne, Meath",%,1.7,Ashbourne, Meath
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f1b-13a3-e055-000000000001,"Ratoath, Meath",%,1.4,Ratoath, Meath
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f1c-13a3-e055-000000000001,"Trim, Meath",%,2.6,Trim, Meath
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f1d-13a3-e055-000000000001,"Navan, Meath",%,5.9,Navan, Meath
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f1e-13a3-e055-000000000001,"Monaghan, Monaghan",%,2.6,Monaghan, Monaghan
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f1f-13a3-e055-000000000001,"Carrickmacross-Castleblayney, Monaghan",%,2.3,Carrickmacross-Castleblayney, Monaghan
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f20-13a3-e055-000000000001,"Ballybay-Clones, Monaghan",%,1.6,Ballybay-Clones, Monaghan
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f21-13a3-e055-000000000001,"Birr, Offaly",%,2.3,Birr, Offaly
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f22-13a3-e055-000000000001,"Tullamore, Offaly",%,4,Tullamore, Offaly
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f23-13a3-e055-000000000001,"Edenderry, Offaly",%,1.8,Edenderry, Offaly
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f24-13a3-e055-000000000001,"Boyle, Roscommon",%,1.6,Boyle, Roscommon
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f25-13a3-e055-000000000001,"Roscommon, Roscommon",%,1.6,Roscommon, Roscommon
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f26-13a3-e055-000000000001,"Athlone, Roscommon",%,1,Athlone, Roscommon
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f27-13a3-e055-000000000001,"Ballymote-Tobercurry, Sligo",%,2,Ballymote-Tobercurry, Sligo
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f28-13a3-e055-000000000001,"Sligo-Drumcliff, Sligo",%,1.7,Sligo-Drumcliff, Sligo
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3ef4-13a3-e055-007589300001,"Sligo-Strandhill, Sligo",%,3.3,Sligo-Strandhill, Sligo
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f29-13a3-e055-000000000001,"Cavan-Belturbet, Cavan",%,1.7,Cavan-Belturbet, Cavan
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f2a-13a3-e055-000000000001,"Bailieborough-Cootehill, Cavan",%,0.8,Bailieborough-Cootehill, Cavan
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f2b-13a3-e055-000000000001,"Ballyjamesduff, Cavan",%,0.6,Ballyjamesduff, Cavan
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f2c-13a3-e055-000000000001,"Nenagh, Tipperary",%,3.2,Nenagh, Tipperary
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f2d-13a3-e055-000000000001,"Roscrea-Templemore, Tipperary",%,2.4,Roscrea-Templemore, Tipperary
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f2e-13a3-e055-000000000001,"Carrick-On-Suir, Tipperary",%,2.1,Carrick-On-Suir, Tipperary
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f2f-13a3-e055-000000000001,"Clonmel, Tipperary",%,3.1,Clonmel, Tipperary
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f30-13a3-e055-000000000001,"Cashel-Tipperary, Tipperary",%,3,Cashel-Tipperary, Tipperary
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3ef4-13a3-e055-662310000001,"Newport, Tipperary",%,1.2,Newport, Tipperary
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3ef4-13a3-e055-000005500001,"Thurles, Tipperary",%,3,Thurles, Tipperary
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3ef4-13a3-e055-000005400001,"Cahir, Tipperary",%,1.4,Cahir, Tipperary
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f31-13a3-e055-000000000001,"Dungarvan, Waterford",%,1.7,Dungarvan, Waterford
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f32-13a3-e055-000000000001,"Portlaw-Kilmacthomas, Waterford",%,1.5,Portlaw-Kilmacthomas, Waterford
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3ef4-13a3-e055-000005300001,"Lismore, Waterford",%,1.8,Lismore, Waterford
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f33-13a3-e055-000000000001,"Tramore-Waterford City West, Waterford",%,6.6,Tramore-Waterford City West, Waterford
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f34-13a3-e055-000000000001,"Waterford City South, Waterford",%,4,Waterford City South, Waterford
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f35-13a3-e055-000000000001,"Waterford City East, Waterford",%,3.1,Waterford City East, Waterford
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f36-13a3-e055-000000000001,"Athlone, Westmeath",%,2.6,Athlone, Westmeath
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f37-13a3-e055-000000000001,"Moate, Westmeath",%,1.4,Moate, Westmeath
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f38-13a3-e055-000000000001,"Kinnegad, Westmeath",%,1.9,Kinnegad, Westmeath
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3ef4-13a3-e055-900000000111,"Mullingar, Westmeath",%,3,Mullingar, Westmeath
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f39-13a3-e055-000000000001,"Gorey, Wexford",%,2.3,Gorey, Wexford
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f3a-13a3-e055-000000000001,"Kilmuckridge, Wexford",%,1.1,Kilmuckridge, Wexford
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f3b-13a3-e055-000000000001,"New Ross, Wexford",%,1.9,New Ross, Wexford
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f3c-13a3-e055-000000000001,"Rosslare, Wexford",%,1.5,Rosslare, Wexford
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3ef4-13a3-e055-000024000001,"Wexford, Wexford",%,2.5,Wexford, Wexford
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3ef4-13a3-e055-999550000001,"Enniscorthy, Wexford",%,2.3,Enniscorthy, Wexford
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f3d-13a3-e055-000000000001,"Baltinglass, Wicklow",%,2.3,Baltinglass, Wicklow
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f3e-13a3-e055-000000000001,"Bray West, Wicklow",%,0.8,Bray West, Wicklow
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3ef4-13a3-e055-000000000001,"Greystones, Wicklow",%,1.4,Greystones, Wicklow
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3ef5-13a3-e055-000000000001,"Wicklow, Wicklow",%,2.4,Wicklow, Wicklow
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3ef6-13a3-e055-000000000001,"Arklow, Wicklow",%,5.7,Arklow, Wicklow
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3ef4-13a3-e055-999220000001,"Bray East, Wicklow",%,2.4,Bray East, Wicklow
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3ef7-13a3-e055-000000000001,"Rush-Lusk, Fingal",%,1.9,Rush-Lusk, Fingal
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3ef8-13a3-e055-000000000001,"Swords, Fingal",%,2.7,Swords, Fingal
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3ef9-13a3-e055-000000000001,"Blanchardstown-Mulhuddart, Fingal",%,6.1,Blanchardstown-Mulhuddart, Fingal
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3efa-13a3-e055-000000000001,"Castleknock, Fingal",%,2.8,Castleknock, Fingal
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3efb-13a3-e055-000000000001,"Howth-Malahide, Fingal",%,1.8,Howth-Malahide, Fingal
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3efc-13a3-e055-000000000001,"Stillorgan, Dún Laoghaire-Rathdown",%,0.3,Stillorgan, Dún Laoghaire-Rathdown
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3efd-13a3-e055-000000000001,"Dundrum, Dún Laoghaire-Rathdown",%,0.6,Dundrum, Dún Laoghaire-Rathdown
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f3f-13a3-e055-000000000001,"Glencullen-Sandyford, Dún Laoghaire-Rathdown",%,1.3,Glencullen-Sandyford, Dún Laoghaire-Rathdown
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f40-13a3-e055-000000000001,"Killiney-Shankill, Dún Laoghaire-Rathdown",%,1.3,Killiney-Shankill, Dún Laoghaire-Rathdown
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2019,2019,2ae19629-3f4e-13a3-e055-000000000001,"Dún Laoghaire, Dún Laoghaire-Rathdown",%,1.2,Dún Laoghaire, Dún Laoghaire-Rathdown
